,support,itemsets
3751,0.0500763877100662,"frozenset({'P00121642', 'P00220442'})"
3752,0.044644372772025126,"frozenset({'P00121642', 'P00221442'})"
3753,0.04820913257511458,"frozenset({'P00121642', 'P00237542'})"
3754,0.05669665591580377,"frozenset({'P00121642', 'P00251242'})"
3755,0.04226786623663215,"frozenset({'P00121642', 'P00255842'})"
3756,0.04413512137158377,"frozenset({'P00121642', 'P00258742'})"
3757,0.04413512137158377,"frozenset({'P00121642', 'P00259342'})"
3758,0.05992191478526566,"frozenset({'P00121642', 'P00265242'})"
3759,0.0417586148361908,"frozenset({'P00121642', 'P00270942'})"
3760,0.04837888304192837,"frozenset({'P00121642', 'P00271142'})"
3761,0.0427771176370735,"frozenset({'P00121642', 'P00277642'})"
3762,0.04226786623663215,"frozenset({'P00121642', 'P00278642'})"
3763,0.04023086063486674,"frozenset({'P00121642', 'P0097242'})"
3764,0.04141911390256323,"frozenset({'P00122442', 'P00270942'})"
3765,0.04583262603972161,"frozenset({'P00127442', 'P00125942'})"
3766,0.04209811576981837,"frozenset({'P00127642', 'P00125942'})"
3767,0.044304871838397555,"frozenset({'P00140742', 'P00125942'})"
3768,0.060431166185707014,"frozenset({'P00145042', 'P00125942'})"
3769,0.04736038024104566,"frozenset({'P00184942', 'P00125942'})"
3770,0.05347139704634188,"frozenset({'P00237542', 'P00125942'})"
3771,0.05296214564590053,"frozenset({'P00242742', 'P00125942'})"
3772,0.04192836530300458,"frozenset({'P00265242', 'P00125942'})"
3773,0.05601765404854863,"frozenset({'P00270942', 'P00125942'})"
3774,0.04023086063486674,"frozenset({'P00295942', 'P00125942'})"
3775,0.043795620437956206,"frozenset({'P00148642', 'P00126142'})"
3776,0.043456119504328636,"frozenset({'P00126142', 'P00184942'})"
3777,0.045153624172466475,"frozenset({'P00255842', 'P00126142'})"
3778,0.04888813444236972,"frozenset({'P00265242', 'P00126142'})"
3779,0.04549312510609404,"frozenset({'P00127242', 'P00145042'})"
3780,0.04107961296893566,"frozenset({'P00127242', 'P00147942'})"
3781,0.04192836530300458,"frozenset({'P00127242', 'P00184942'})"
3782,0.04311661857070107,"frozenset({'P00127242', 'P00237542'})"
3783,0.04956713630962485,"frozenset({'P00270942', 'P00127242'})"
3784,0.0407401120353081,"frozenset({'P00127242', 'P0097242'})"
3785,0.04634187744016296,"frozenset({'P00127442', 'P00145042'})"
3786,0.04192836530300458,"frozenset({'P00127442', 'P00242742'})"
3787,0.0427771176370735,"frozenset({'P00127442', 'P00270942'})"
3788,0.04023086063486674,"frozenset({'P00127642', 'P00127742'})"
3789,0.045153624172466475,"frozenset({'P00127642', 'P00127842'})"
3790,0.043965370904769985,"frozenset({'P00127642', 'P00128942'})"
3791,0.05398064844678323,"frozenset({'P00127642', 'P00145042'})"
3792,0.04413512137158377,"frozenset({'P00127642', 'P00184942'})"
3793,0.05347139704634188,"frozenset({'P00127642', 'P00237542'})"
3794,0.04871838397555593,"frozenset({'P00127642', 'P00242742'})"
3795,0.04311661857070107,"frozenset({'P00127642', 'P00243942'})"
3796,0.04209811576981837,"frozenset({'P00127642', 'P00265242'})"
3797,0.05601765404854863,"frozenset({'P00127642', 'P00270942'})"
3798,0.04192836530300458,"frozenset({'P00127642', 'P00277442'})"
3799,0.04023086063486674,"frozenset({'P00127642', 'P00277642'})"
3800,0.04192836530300458,"frozenset({'P00127642', 'P00329542'})"
3801,0.04243761670344594,"frozenset({'P00127642', 'P0097242'})"
3802,0.04786963164148701,"frozenset({'P00145042', 'P00127842'})"
3803,0.04057036156849431,"frozenset({'P00242742', 'P00127842'})"
3804,0.043456119504328636,"frozenset({'P00270942', 'P00127842'})"
3805,0.043795620437956206,"frozenset({'P00127942', 'P00145042'})"
3806,0.057884909183500255,"frozenset({'P00128942', 'P00145042'})"
3807,0.043965370904769985,"frozenset({'P00128942', 'P00147942'})"
3808,0.04057036156849431,"frozenset({'P00148642', 'P00128942'})"
3809,0.04820913257511458,"frozenset({'P00128942', 'P00182142'})"
3810,0.05856391105075539,"frozenset({'P00184942', 'P00128942'})"
3811,0.040909862502121884,"frozenset({'P00128942', 'P00220442'})"
3812,0.05567815311492107,"frozenset({'P00128942', 'P00237542'})"
3813,0.044304871838397555,"frozenset({'P00128942', 'P00242742'})"
3814,0.04243761670344594,"frozenset({'P00128942', 'P00243942'})"
3815,0.05330164657952809,"frozenset({'P00128942', 'P00251242'})"
3816,0.046851128840604314,"frozenset({'P00255842', 'P00128942'})"
3817,0.05465965031403836,"frozenset({'P00265242', 'P00128942'})"
3818,0.051094890510948905,"frozenset({'P00270942', 'P00128942'})"
3819,0.04040061110168053,"frozenset({'P00128942', 'P00277642'})"
3820,0.04057036156849431,"frozenset({'P00128942', 'P00278642'})"
3821,0.04294686810388729,"frozenset({'P00323942', 'P00128942'})"
3822,0.044814123238838904,"frozenset({'P00334242', 'P00128942'})"
3823,0.050246138176879986,"frozenset({'P00128942', 'P0097242'})"
3824,0.048548633508742146,"frozenset({'P00145042', 'P00129342'})"
3825,0.04040061110168053,"frozenset({'P00237542', 'P00129342'})"
3826,0.04107961296893566,"frozenset({'P00242742', 'P00129342'})"
3827,0.04447462230521134,"frozenset({'P00270942', 'P00129342'})"
3828,0.04583262603972161,"frozenset({'P00145042', 'P00129542'})"
3829,0.040061110168052964,"frozenset({'P00148642', 'P00129542'})"
3830,0.04192836530300458,"frozenset({'P00156442', 'P00129542'})"
3831,0.0427771176370735,"frozenset({'P00157542', 'P00129542'})"
3832,0.04753013070785945,"frozenset({'P00184942', 'P00129542'})"
3833,0.044644372772025126,"frozenset({'P00220442', 'P00129542'})"
3834,0.04328636903751485,"frozenset({'P00237542', 'P00129542'})"
3835,0.04956713630962485,"frozenset({'P00255842', 'P00129542'})"
3836,0.05330164657952809,"frozenset({'P00265242', 'P00129542'})"
3837,0.04668137837379053,"frozenset({'P00129642', 'P00145042'})"
3838,0.04141911390256323,"frozenset({'P00148642', 'P00129642'})"
3839,0.0417586148361908,"frozenset({'P00129642', 'P00178942'})"
3840,0.04328636903751485,"frozenset({'P00184942', 'P00129642'})"
3841,0.04158886436937702,"frozenset({'P00199442', 'P00129642'})"
3842,0.04107961296893566,"frozenset({'P00129642', 'P00220442'})"
3843,0.04532337463928026,"frozenset({'P00129642', 'P00237542'})"
3844,0.051434391444576476,"frozenset({'P00129642', 'P00251242'})"
3845,0.046002376506535395,"frozenset({'P00258742', 'P00129642'})"
3846,0.04023086063486674,"frozenset({'P00129642', 'P00259342'})"
3847,0.042607367170259716,"frozenset({'P00260042', 'P00129642'})"
3848,0.05516890171447972,"frozenset({'P00265242', 'P00129642'})"
3849,0.0427771176370735,"frozenset({'P00129642', 'P00271142'})"
3850,0.04328636903751485,"frozenset({'P00129642', 'P00278642'})"
3851,0.04753013070785945,"frozenset({'P00129842', 'P00145042'})"
3852,0.04243761670344594,"frozenset({'P00129842', 'P00237542'})"
3853,0.04362586997114242,"frozenset({'P00129842', 'P00270942'})"
3854,0.04107961296893566,"frozenset({'P00184942', 'P00130742'})"
3855,0.04294686810388729,"frozenset({'P00138542', 'P00145042'})"
3856,0.04362586997114242,"frozenset({'P00138542', 'P00265242'})"
3857,0.05313189611271431,"frozenset({'P00145042', 'P00139942'})"
3858,0.045153624172466475,"frozenset({'P00139942', 'P00237542'})"
3859,0.04057036156849431,"frozenset({'P00139942', 'P00251242'})"
3860,0.0407401120353081,"frozenset({'P00255842', 'P00139942'})"
3861,0.04820913257511458,"frozenset({'P00265242', 'P00139942'})"
3862,0.04040061110168053,"frozenset({'P00270942', 'P00139942'})"
3863,0.04057036156849431,"frozenset({'P00142142', 'P00140742'})"
3864,0.04786963164148701,"frozenset({'P00144642', 'P00140742'})"
3865,0.06688168392463079,"frozenset({'P00145042', 'P00140742'})"
3866,0.04226786623663215,"frozenset({'P00145442', 'P00140742'})"
3867,0.0427771176370735,"frozenset({'P00140742', 'P00147942'})"
3868,0.040061110168052964,"frozenset({'P00154042', 'P00140742'})"
3869,0.05398064844678323,"frozenset({'P00184942', 'P00140742'})"
3870,0.06433542692242404,"frozenset({'P00237542', 'P00140742'})"
3871,0.05499915124766593,"frozenset({'P00242742', 'P00140742'})"
3872,0.04057036156849431,"frozenset({'P00140742', 'P00243942'})"
3873,0.0407401120353081,"frozenset({'P00140742', 'P00249542'})"
3874,0.04141911390256323,"frozenset({'P00251242', 'P00140742'})"
3875,0.04328636903751485,"frozenset({'P00255842', 'P00140742'})"
3876,0.04956713630962485,"frozenset({'P00265242', 'P00140742'})"
3877,0.0636564250551689,"frozenset({'P00270942', 'P00140742'})"
3878,0.04243761670344594,"frozenset({'P00295942', 'P00140742'})"
3879,0.044304871838397555,"frozenset({'P00334242', 'P00140742'})"
3880,0.05669665591580377,"frozenset({'P00142142', 'P00145042'})"
3881,0.04040061110168053,"frozenset({'P00142142', 'P00173842'})"
3882,0.0407401120353081,"frozenset({'P00142142', 'P00184942'})"
3883,0.04956713630962485,"frozenset({'P00142142', 'P00237542'})"
3884,0.04922763537599728,"frozenset({'P00142142', 'P00242742'})"
3885,0.04447462230521134,"frozenset({'P00265242', 'P00142142'})"
3886,0.051434391444576476,"frozenset({'P00270942', 'P00142142'})"
3887,0.04413512137158377,"frozenset({'P00142942', 'P00145042'})"
3888,0.05907316245119674,"frozenset({'P00144642', 'P00145042'})"
3889,0.04158886436937702,"frozenset({'P00144642', 'P00147942'})"
3890,0.04990663724325242,"frozenset({'P00144642', 'P00184942'})"
3891,0.06144966898658971,"frozenset({'P00144642', 'P00237542'})"
3892,0.048548633508742146,"frozenset({'P00144642', 'P00242742'})"
3893,0.043965370904769985,"frozenset({'P00144642', 'P00255842'})"
3894,0.04837888304192837,"frozenset({'P00144642', 'P00265242'})"
3895,0.05584790358173485,"frozenset({'P00144642', 'P00270942'})"
3896,0.04023086063486674,"frozenset({'P00295942', 'P00144642'})"
3897,0.042607367170259716,"frozenset({'P00144642', 'P00334242'})"
3898,0.05771515871668647,"frozenset({'P00145042', 'P00145442'})"
3899,0.043456119504328636,"frozenset({'P00145042', 'P00147742'})"
3900,0.06009166525207944,"frozenset({'P00145042', 'P00147942'})"
3901,0.06331692412154133,"frozenset({'P00148642', 'P00145042'})"
3902,0.040909862502121884,"frozenset({'P00145042', 'P00150542'})"
3903,0.046851128840604314,"frozenset({'P00145042', 'P00151742'})"
3904,0.04057036156849431,"frozenset({'P00145042', 'P00153742'})"
3905,0.051943642845017825,"frozenset({'P00154042', 'P00145042'})"
3906,0.04786963164148701,"frozenset({'P00145042', 'P00156442'})"
3907,0.04837888304192837,"frozenset({'P00157542', 'P00145042'})"
3908,0.04328636903751485,"frozenset({'P00158542', 'P00145042'})"
3909,0.051604141911390254,"frozenset({'P00161942', 'P00145042'})"
3910,0.04243761670344594,"frozenset({'P00145042', 'P00169742'})"
3911,0.04141911390256323,"frozenset({'P00173042', 'P00145042'})"
3912,0.04786963164148701,"frozenset({'P00145042', 'P00173842'})"
3913,0.05041588864369377,"frozenset({'P00145042', 'P00174442'})"
3914,0.04023086063486674,"frozenset({'P00177542', 'P00145042'})"
3915,0.0417586148361908,"frozenset({'P00178242', 'P00145042'})"
3916,0.051943642845017825,"frozenset({'P00145042', 'P00178942'})"
3917,0.057545408249872684,"frozenset({'P00145042', 'P00182142'})"
3918,0.04192836530300458,"frozenset({'P00145042', 'P00182242'})"
3919,0.04243761670344594,"frozenset({'P00182742', 'P00145042'})"
3920,0.04922763537599728,"frozenset({'P00183242', 'P00145042'})"
3921,0.04990663724325242,"frozenset({'P00183342', 'P00145042'})"
3922,0.08097097267017485,"frozenset({'P00184942', 'P00145042'})"
3923,0.040061110168052964,"frozenset({'P00145042', 'P00187442'})"
3924,0.04209811576981837,"frozenset({'P00145042', 'P00192042'})"
3925,0.04057036156849431,"frozenset({'P00192542', 'P00145042'})"
3926,0.047699881174673234,"frozenset({'P00145042', 'P00193542'})"
3927,0.05092514004413512,"frozenset({'P00199442', 'P00145042'})"
3928,0.04040061110168053,"frozenset({'P00201442', 'P00145042'})"
3929,0.0417586148361908,"frozenset({'P00207942', 'P00145042'})"
3930,0.04973688677643864,"frozenset({'P00210042', 'P00145042'})"
3931,0.04192836530300458,"frozenset({'P00145042', 'P00211142'})"
3932,0.045662875572907824,"frozenset({'P00212942', 'P00145042'})"
3933,0.04192836530300458,"frozenset({'P00216142', 'P00145042'})"
3934,0.05499915124766593,"frozenset({'P00145042', 'P00216342'})"
3935,0.05992191478526566,"frozenset({'P00145042', 'P00220442'})"
3936,0.057036156849431335,"frozenset({'P00221442', 'P00145042'})"
3937,0.04141911390256323,"frozenset({'P00221542', 'P00145042'})"
3938,0.04634187744016296,"frozenset({'P00145042', 'P00226342'})"
3939,0.04888813444236972,"frozenset({'P00233542', 'P00145042'})"
3940,0.08962824647767781,"frozenset({'P00145042', 'P00237542'})"
3941,0.04413512137158377,"frozenset({'P00145042', 'P00240142'})"
3942,0.04413512137158377,"frozenset({'P00241642', 'P00145042'})"
3943,0.07774571380071295,"frozenset({'P00242742', 'P00145042'})"
3944,0.050755389577321335,"frozenset({'P00145042', 'P00243942'})"
3945,0.04498387370565269,"frozenset({'P00245642', 'P00145042'})"
3946,0.04634187744016296,"frozenset({'P00248142', 'P00145042'})"
3947,0.04956713630962485,"frozenset({'P00145042', 'P00249542'})"
3948,0.043456119504328636,"frozenset({'P00249642', 'P00145042'})"
3949,0.04583262603972161,"frozenset({'P00250242', 'P00145042'})"
3950,0.06671193345781701,"frozenset({'P00145042', 'P00251242'})"
3951,0.06756068579188593,"frozenset({'P00255842', 'P00145042'})"
3952,0.05771515871668647,"frozenset({'P00258742', 'P00145042'})"
3953,0.05398064844678323,"frozenset({'P00145042', 'P00259342'})"
3954,0.044644372772025126,"frozenset({'P00260042', 'P00145042'})"
3955,0.08793074180953997,"frozenset({'P00265242', 'P00145042'})"
3956,0.08810049227635376,"frozenset({'P00270942', 'P00145042'})"
3957,0.04956713630962485,"frozenset({'P00145042', 'P00271142'})"
3958,0.0417586148361908,"frozenset({'P00274942', 'P00145042'})"
3959,0.04990663724325242,"frozenset({'P00145042', 'P00277442'})"
3960,0.061279918519775926,"frozenset({'P00145042', 'P00277642'})"
3961,0.06229842132065863,"frozenset({'P00145042', 'P00278642'})"
3962,0.04786963164148701,"frozenset({'P00289942', 'P00145042'})"
3963,0.06111016805296215,"frozenset({'P00295942', 'P00145042'})"
3964,0.04311661857070107,"frozenset({'P00303042', 'P00145042'})"
3965,0.04328636903751485,"frozenset({'P00303242', 'P00145042'})"
3966,0.045662875572907824,"frozenset({'P00145042', 'P00303342'})"
3967,0.047699881174673234,"frozenset({'P00318742', 'P00145042'})"
3968,0.040061110168052964,"frozenset({'P00145042', 'P00321742'})"
3969,0.052452894245459174,"frozenset({'P00323942', 'P00145042'})"
3970,0.04888813444236972,"frozenset({'P00145042', 'P00324942'})"
3971,0.05330164657952809,"frozenset({'P00329542', 'P00145042'})"
3972,0.05890341198438296,"frozenset({'P00334242', 'P00145042'})"
3973,0.042607367170259716,"frozenset({'P00145042', 'P00338442'})"
3974,0.04362586997114242,"frozenset({'P00145042', 'P00346142'})"
3975,0.052452894245459174,"frozenset({'P00145042', 'P00355142'})"
3976,0.058224410117127826,"frozenset({'P00145042', 'P0097242'})"
3977,0.0490578849091835,"frozenset({'P00184942', 'P00145442'})"
3978,0.05398064844678323,"frozenset({'P00237542', 'P00145442'})"
3979,0.045662875572907824,"frozenset({'P00242742', 'P00145442'})"
3980,0.044814123238838904,"frozenset({'P00255842', 'P00145442'})"
3981,0.050246138176879986,"frozenset({'P00265242', 'P00145442'})"
3982,0.05262264471227296,"frozenset({'P00270942', 'P00145442'})"
3983,0.04057036156849431,"frozenset({'P00295942', 'P00145442'})"
3984,0.0417586148361908,"frozenset({'P00147742', 'P00237542'})"
3985,0.040061110168052964,"frozenset({'P00270942', 'P00147742'})"
3986,0.04753013070785945,"frozenset({'P00148642', 'P00147942'})"
3987,0.04786963164148701,"frozenset({'P00182142', 'P00147942'})"
3988,0.0646749278560516,"frozenset({'P00184942', 'P00147942'})"
3989,0.046002376506535395,"frozenset({'P00220442', 'P00147942'})"
3990,0.04328636903751485,"frozenset({'P00221442', 'P00147942'})"
3991,0.05975216431845187,"frozenset({'P00237542', 'P00147942'})"
3992,0.04956713630962485,"frozenset({'P00242742', 'P00147942'})"
3993,0.044304871838397555,"frozenset({'P00251242', 'P00147942'})"
3994,0.052792395179086744,"frozenset({'P00255842', 'P00147942'})"
3995,0.056526905448989986,"frozenset({'P00265242', 'P00147942'})"
3996,0.06331692412154133,"frozenset({'P00270942', 'P00147942'})"
3997,0.04617212697334918,"frozenset({'P00303342', 'P00147942'})"
3998,0.040909862502121884,"frozenset({'P00318742', 'P00147942'})"
3999,0.044304871838397555,"frozenset({'P00334242', 'P00147942'})"
4000,0.05296214564590053,"frozenset({'P0097242', 'P00147942'})"
4001,0.04786963164148701,"frozenset({'P00148642', 'P00156442'})"
4002,0.04023086063486674,"frozenset({'P00148642', 'P00174442'})"
4003,0.040061110168052964,"frozenset({'P00148642', 'P00178942'})"
4004,0.043965370904769985,"frozenset({'P00148642', 'P00182142'})"
4005,0.06620268205737566,"frozenset({'P00148642', 'P00184942'})"
4006,0.040909862502121884,"frozenset({'P00148642', 'P00199442'})"
4007,0.059582413851638094,"frozenset({'P00148642', 'P00220442'})"
4008,0.06314717365472755,"frozenset({'P00148642', 'P00237542'})"
4009,0.04226786623663215,"frozenset({'P00148642', 'P00240142'})"
4010,0.04736038024104566,"frozenset({'P00148642', 'P00242742'})"
4011,0.05347139704634188,"frozenset({'P00148642', 'P00251242'})"
4012,0.06942794092683754,"frozenset({'P00148642', 'P00255842'})"
4013,0.042607367170259716,"frozenset({'P00258742', 'P00148642'})"
4014,0.042607367170259716,"frozenset({'P00148642', 'P00259342'})"
4015,0.08232897640468512,"frozenset({'P00148642', 'P00265242'})"
4016,0.051943642845017825,"frozenset({'P00270942', 'P00148642'})"
4017,0.04243761670344594,"frozenset({'P00148642', 'P00271142'})"
4018,0.042607367170259716,"frozenset({'P00148642', 'P00274942'})"
4019,0.046511627906976744,"frozenset({'P00148642', 'P00277642'})"
4020,0.06178916992021728,"frozenset({'P00148642', 'P00278642'})"
4021,0.04209811576981837,"frozenset({'P00295942', 'P00148642'})"
4022,0.04209811576981837,"frozenset({'P00148642', 'P00318742'})"
4023,0.04990663724325242,"frozenset({'P00334242', 'P00148642'})"
4024,0.046002376506535395,"frozenset({'P00148642', 'P0097242'})"
4025,0.0407401120353081,"frozenset({'P00150342', 'P00265242'})"
4026,0.042607367170259716,"frozenset({'P00220442', 'P00150542'})"
4027,0.047699881174673234,"frozenset({'P00265242', 'P00150542'})"
4028,0.04719062977423188,"frozenset({'P00237542', 'P00151742'})"
4029,0.04124936343574945,"frozenset({'P00265242', 'P00151742'})"
4030,0.04617212697334918,"frozenset({'P00270942', 'P00151742'})"
4031,0.04956713630962485,"frozenset({'P00265242', 'P00153742'})"
4032,0.040061110168052964,"frozenset({'P00154042', 'P00184942'})"
4033,0.04702087930741809,"frozenset({'P00154042', 'P00237542'})"
4034,0.04668137837379053,"frozenset({'P00154042', 'P00242742'})"
4035,0.052792395179086744,"frozenset({'P00270942', 'P00154042'})"
4036,0.04124936343574945,"frozenset({'P00184942', 'P00154642'})"
4037,0.04549312510609404,"frozenset({'P00265242', 'P00154642'})"
4038,0.04243761670344594,"frozenset({'P00161942', 'P00156442'})"
4039,0.05465965031403836,"frozenset({'P00184942', 'P00156442'})"
4040,0.04549312510609404,"frozenset({'P00220442', 'P00156442'})"
4041,0.05313189611271431,"frozenset({'P00237542', 'P00156442'})"
4042,0.04192836530300458,"frozenset({'P00251242', 'P00156442'})"
4043,0.051943642845017825,"frozenset({'P00255842', 'P00156442'})"
4044,0.0636564250551689,"frozenset({'P00265242', 'P00156442'})"
4045,0.04192836530300458,"frozenset({'P00278642', 'P00156442'})"
4046,0.04107961296893566,"frozenset({'P00334242', 'P00156442'})"
4047,0.0500763877100662,"frozenset({'P00157542', 'P00184942'})"
4048,0.04447462230521134,"frozenset({'P00157542', 'P00220442'})"
4049,0.046851128840604314,"frozenset({'P00157542', 'P00237542'})"
4050,0.044814123238838904,"frozenset({'P00157542', 'P00255842'})"
4051,0.051434391444576476,"frozenset({'P00157542', 'P00265242'})"
4052,0.043456119504328636,"frozenset({'P00158542', 'P00265242'})"
4053,0.0407401120353081,"frozenset({'P00265242', 'P00159442'})"
4054,0.0500763877100662,"frozenset({'P00161942', 'P00184942'})"
4055,0.04668137837379053,"frozenset({'P00161942', 'P00220442'})"
4056,0.04820913257511458,"frozenset({'P00161942', 'P00237542'})"
4057,0.04023086063486674,"frozenset({'P00161942', 'P00251242'})"
4058,0.04617212697334918,"frozenset({'P00161942', 'P00255842'})"
4059,0.0616194194534035,"frozenset({'P00161942', 'P00265242'})"
4060,0.04447462230521134,"frozenset({'P00161942', 'P00278642'})"
4061,0.040061110168052964,"frozenset({'P00242742', 'P00169742'})"
4062,0.042607367170259716,"frozenset({'P00173042', 'P00237542'})"
4063,0.043965370904769985,"frozenset({'P00184942', 'P00173842'})"
4064,0.0480393821083008,"frozenset({'P00237542', 'P00173842'})"
4065,0.04634187744016296,"frozenset({'P00242742', 'P00173842'})"
4066,0.04668137837379053,"frozenset({'P00270942', 'P00173842'})"
4067,0.04837888304192837,"frozenset({'P00184942', 'P00174442'})"
4068,0.04226786623663215,"frozenset({'P00220442', 'P00174442'})"
4069,0.04243761670344594,"frozenset({'P00237542', 'P00174442'})"
4070,0.046002376506535395,"frozenset({'P00255842', 'P00174442'})"
4071,0.05482940078085215,"frozenset({'P00265242', 'P00174442'})"
4072,0.042607367170259716,"frozenset({'P00278642', 'P00174442'})"
4073,0.040061110168052964,"frozenset({'P00177542', 'P00237542'})"
4074,0.04226786623663215,"frozenset({'P00177542', 'P0097242'})"
4075,0.040909862502121884,"frozenset({'P00178242', 'P00184942'})"
4076,0.045662875572907824,"frozenset({'P00178242', 'P00251242'})"
4077,0.04634187744016296,"frozenset({'P00178242', 'P00265242'})"
4078,0.04549312510609404,"frozenset({'P00182142', 'P00178942'})"
4079,0.04413512137158377,"frozenset({'P00184942', 'P00178942'})"
4080,0.04192836530300458,"frozenset({'P00199442', 'P00178942'})"
4081,0.04158886436937702,"frozenset({'P00220442', 'P00178942'})"
4082,0.046851128840604314,"frozenset({'P00237542', 'P00178942'})"
4083,0.0427771176370735,"frozenset({'P00242742', 'P00178942'})"
4084,0.053641147513155664,"frozenset({'P00251242', 'P00178942'})"
4085,0.04328636903751485,"frozenset({'P00255842', 'P00178942'})"
4086,0.04549312510609404,"frozenset({'P00258742', 'P00178942'})"
4087,0.04107961296893566,"frozenset({'P00259342', 'P00178942'})"
4088,0.05686640638261755,"frozenset({'P00265242', 'P00178942'})"
4089,0.042607367170259716,"frozenset({'P00270942', 'P00178942'})"
4090,0.04956713630962485,"frozenset({'P00271142', 'P00178942'})"
4091,0.04871838397555593,"frozenset({'P00182142', 'P00182242'})"
4092,0.05890341198438296,"frozenset({'P00184942', 'P00182142'})"
4093,0.040061110168052964,"frozenset({'P00199442', 'P00182142'})"
4094,0.04023086063486674,"frozenset({'P00182142', 'P00220442'})"
4095,0.04820913257511458,"frozenset({'P00221442', 'P00182142'})"
4096,0.05330164657952809,"frozenset({'P00182142', 'P00237542'})"
4097,0.04362586997114242,"frozenset({'P00242742', 'P00182142'})"
4098,0.04973688677643864,"frozenset({'P00182142', 'P00251242'})"
4099,0.04532337463928026,"frozenset({'P00255842', 'P00182142'})"
4100,0.045153624172466475,"frozenset({'P00258742', 'P00182142'})"
4101,0.04362586997114242,"frozenset({'P00182142', 'P00259342'})"
4102,0.05584790358173485,"frozenset({'P00265242', 'P00182142'})"
4103,0.05567815311492107,"frozenset({'P00270942', 'P00182142'})"
4104,0.04447462230521134,"frozenset({'P00182142', 'P00271142'})"
4105,0.040909862502121884,"frozenset({'P00182142', 'P00277442'})"
4106,0.040909862502121884,"frozenset({'P00182142', 'P00277642'})"
4107,0.04226786623663215,"frozenset({'P00334242', 'P00182142'})"
4108,0.05499915124766593,"frozenset({'P00182142', 'P0097242'})"
4109,0.04362586997114242,"frozenset({'P00183242', 'P00237542'})"
4110,0.04124936343574945,"frozenset({'P00183242', 'P00251242'})"
4111,0.0407401120353081,"frozenset({'P00183242', 'P00265242'})"
4112,0.04158886436937702,"frozenset({'P00183242', 'P00270942'})"
4113,0.04583262603972161,"frozenset({'P00183342', 'P00237542'})"
4114,0.04243761670344594,"frozenset({'P00183342', 'P00242742'})"
4115,0.040909862502121884,"frozenset({'P00265242', 'P00183342'})"
4116,0.04294686810388729,"frozenset({'P00270942', 'P00183342'})"
4117,0.04107961296893566,"frozenset({'P00184942', 'P00193542'})"
4118,0.042607367170259716,"frozenset({'P00199442', 'P00184942'})"
4119,0.04413512137158377,"frozenset({'P00184942', 'P00201442'})"
4120,0.04158886436937702,"frozenset({'P00207942', 'P00184942'})"
4121,0.046511627906976744,"frozenset({'P00210042', 'P00184942'})"
4122,0.04040061110168053,"frozenset({'P00216142', 'P00184942'})"
4123,0.04583262603972161,"frozenset({'P00184942', 'P00216342'})"
4124,0.0626379222542862,"frozenset({'P00184942', 'P00220442'})"
4125,0.04668137837379053,"frozenset({'P00221442', 'P00184942'})"
4126,0.04158886436937702,"frozenset({'P00233542', 'P00184942'})"
4127,0.08063147173654728,"frozenset({'P00184942', 'P00237542'})"
4128,0.044304871838397555,"frozenset({'P00184942', 'P00240142'})"
4129,0.06535392972330674,"frozenset({'P00184942', 'P00242742'})"
4130,0.0427771176370735,"frozenset({'P00248142', 'P00184942'})"
4131,0.04158886436937702,"frozenset({'P00184942', 'P00249542'})"
4132,0.04023086063486674,"frozenset({'P00249642', 'P00184942'})"
4133,0.04226786623663215,"frozenset({'P00250242', 'P00184942'})"
4134,0.062128670853844846,"frozenset({'P00184942', 'P00251242'})"
4135,0.07740621286708538,"frozenset({'P00255842', 'P00184942'})"
4136,0.05092514004413512,"frozenset({'P00258742', 'P00184942'})"
4137,0.05177389237820404,"frozenset({'P00184942', 'P00259342'})"
4138,0.09166525207944322,"frozenset({'P00265242', 'P00184942'})"
4139,0.04583262603972161,"frozenset({'P00184942', 'P00268442'})"
4140,0.07384145306399592,"frozenset({'P00270942', 'P00184942'})"
4141,0.04617212697334918,"frozenset({'P00184942', 'P00271142'})"
4142,0.04956713630962485,"frozenset({'P00274942', 'P00184942'})"
4143,0.043965370904769985,"frozenset({'P00184942', 'P00277442'})"
4144,0.05092514004413512,"frozenset({'P00184942', 'P00277642'})"
4145,0.06518417925649296,"frozenset({'P00184942', 'P00278642'})"
4146,0.046002376506535395,"frozenset({'P00289942', 'P00184942'})"
4147,0.044814123238838904,"frozenset({'P00293242', 'P00184942'})"
4148,0.044814123238838904,"frozenset({'P00295942', 'P00184942'})"
4149,0.04226786623663215,"frozenset({'P00296042', 'P00184942'})"
4150,0.04192836530300458,"frozenset({'P00184942', 'P00303342'})"
4151,0.05398064844678323,"frozenset({'P00318742', 'P00184942'})"
4152,0.044304871838397555,"frozenset({'P00323942', 'P00184942'})"
4153,0.0407401120353081,"frozenset({'P00184942', 'P00324942'})"
4154,0.043965370904769985,"frozenset({'P00329542', 'P00184942'})"
4155,0.06399592598879647,"frozenset({'P00334242', 'P00184942'})"
4156,0.0427771176370735,"frozenset({'P00184942', 'P00338442'})"
4157,0.046511627906976744,"frozenset({'P00184942', 'P00355142'})"
4158,0.05448989984722458,"frozenset({'P00184942', 'P0097242'})"
4159,0.04311661857070107,"frozenset({'P00192042', 'P00251242'})"
4160,0.0417586148361908,"frozenset({'P00192042', 'P00259342'})"
4161,0.040909862502121884,"frozenset({'P00265242', 'P00192042'})"
